age,weight,steps,calories,activity_level,heart_rate
37,51,6560,2982,2,98.14199270696759
40,50,845,2857,2,95.40903297097312
54,77,8882,2002,3,113.04882978555835
34,87,15205,3251,2,110.23569404591541
36,86,17557,2698,2,119.50302373145105
40,83,18826,2248,1,94.63652382551932
24,52,7569,3436,2,98.76566707626002
46,95,16500,3490,3,125.77580467555921
42,76,15620,3028,3,118.66483030584104
21,89,91,3781,3,108.32994273065943
26,53,2148,2554,2,90.42371721389706
24,56,18366,2971,1,87.25882547089161
33,63,18425,3011,2,112.08117283623244
51,57,4167,2921,1,70.35591043206631
30,67,977,2922,3,112.78898143270703
21,65,6652,1714,1,87.47737907761767
29,78,2193,3540,3,119.45550545136304
44,66,19636,3466,1,102.00990076387811
46,80,10862,2478,1,87.21427257067474
51,92,5063,2896,3,113.49447614965919
57,81,2166,2531,2,93.2391749884386
32,53,3621,1587,3,118.1429943706616
42,91,14421,3721,2,114.3163596148456
48,86,5808,3321,1,74.45175163383168
34,69,19580,2560,2,114.75254219126867
35,93,14493,2949,2,104.6915363602508
53,76,14847,2786,3,128.98402552192888
45,85,14137,3815,2,101.01284911514665
38,92,9625,3639,3,112.88606050696137
51,58,2993,3919,1,68.51722524742694
21,68,8639,1593,1,88.36946540026163
46,58,6095,3365,2,95.77264069917781
34,56,768,2251,2,97.15888908290641
54,85,8558,2874,1,74.12605592550777
51,96,11241,2629,1,74.96419924161742
47,89,15889,2314,1,86.90748526590575
37,71,9154,2175,2,90.8032935541936
28,50,18564,3814,2,107.29056580415534
20,81,16774,2656,3,128.36775632125565
30,68,6514,1811,1,81.8855267251314
18,84,18038,1833,2,115.20797957207155
32,99,14148,2890,1,92.30121403075357
45,98,19703,2110,3,135.5629752826301
55,78,1515,3761,1,69.97863318212316
52,69,300,2803,3,113.83406115550014
41,75,18945,1896,1,99.93148197204847
45,92,1041,3492,1,63.7922799447101
36,54,15826,2112,3,132.92549812811274
28,50,16311,2027,2,116.02183751930619
26,78,2147,2940,3,105.38334526948117
34,72,1446,1672,2,87.32607118449393
57,78,7816,3904,1,81.14090842918584
40,69,3135,2049,1,74.51249260824322
56,90,13622,1524,1,81.0956234013669
26,78,8894,1912,1,89.84085061597449
59,62,15368,1997,1,83.1607801542768
22,74,18178,1552,1,98.29628178565864
19,59,19145,3829,1,99.36779353489734
31,86,11773,2113,1,84.86584807890942
23,75,7472,3922,2,100.82113670805373
41,57,12224,3597,3,131.38460107134392
46,68,16528,3622,1,86.48404674632928
23,75,14848,3917,2,111.70574925227704
46,70,1867,2277,3,104.23950562872376
27,89,8628,1511,1,74.96752608060243
41,90,14286,3049,3,126.38893280155433
42,95,7073,2489,3,118.0024897557581
57,99,17267,1787,1,83.23789107402906
23,63,19333,3372,1,95.90991922903113
57,52,10048,1866,1,82.53384844780064
37,80,7082,3673,2,100.89486580536298
57,68,17909,3732,3,119.62192045479608
42,77,16076,2600,2,113.26884508419057
34,77,4725,2923,3,118.44776509922393
22,54,18704,3084,1,96.4397642493497
40,57,17028,1636,1,96.52131083868557
55,69,8694,2544,3,113.62805735989727
32,87,12306,2072,1,82.2783394233123
57,69,7890,3187,1,79.43032332370784
55,69,9376,3358,1,73.97589224457495
36,98,4703,2444,3,116.69929595020311
44,53,15884,3389,1,80.22440493733723
38,73,4607,2471,1,70.44394408378923
59,57,1225,3889,2,84.47118451263852
38,61,18166,2577,3,128.4883140547675
20,72,2539,3199,2,103.68433714295782
27,77,8413,2347,1,77.86609492887433
30,59,18284,2246,3,126.30043473948206
35,69,18660,2554,2,118.1895739768251
47,75,11507,1744,3,128.4657993230845
57,65,17392,1523,1,84.15105490645207
30,94,16030,1773,1,97.44008101354525
56,85,4946,2302,2,95.05995076543726
21,61,369,2775,2,107.61412006506416
34,70,12694,2760,3,124.80738557920287
31,90,13166,2955,2,113.03772986792585
26,55,15308,2038,2,111.26774599588357
25,55,16649,2336,1,82.10491606597365
28,99,4251,2255,2,95.67779747264133
32,78,836,1838,2,90.31215078603685
26,62,8106,1805,1,85.27653867106996
44,87,17843,2120,3,131.20827760258
52,99,8933,2081,1,80.17189587979455
59,76,12717,2157,3,120.2192593938652
43,93,15718,3520,1,94.05852165528597
37,77,17876,2944,1,97.81828281505835
38,93,2164,3863,1,75.18041622712941
45,53,7138,1781,2,101.22587285743529
35,75,16325,2632,2,108.5401507943176
42,51,12036,3528,1,90.43499962928723
21,98,9255,1521,3,117.56310665365028
44,74,11740,3076,1,79.31254950983282
22,54,6645,1694,1,87.310374409761
52,68,8743,3874,3,120.04337663249449
33,98,17202,2660,3,124.16668691732325
32,92,17933,2988,2,103.80594291680951
24,67,9492,3071,3,123.25519873025829
22,81,15834,1895,1,86.71144477661082
23,90,2052,3347,1,77.70035979352116
41,51,16374,3973,3,130.47931123457403
52,66,9738,3716,2,111.47912374357546
30,96,15229,1765,2,109.9427119692625
39,97,16441,2701,3,129.7333767396869
54,53,16561,3996,2,108.55123352657775
32,82,6658,3420,2,108.06938679270576
33,85,13252,2357,2,113.14400964962184
31,94,19845,2567,2,107.19989980366083
27,71,18430,2428,1,98.25259117964438
35,56,6982,1847,2,103.90790064396545
56,70,14568,2232,2,100.11060476314881
35,83,354,1597,3,120.22176994650867
41,66,8815,2979,3,120.29184117896413
38,50,17045,2023,2,107.53655896869179
46,52,19959,2909,2,107.50196566507512
28,65,11837,2048,1,86.64465822858958
48,69,13843,1607,2,102.73271914825824
43,58,14975,1605,1,88.55035919954436
28,70,11856,3503,3,133.62424957129093
46,93,4403,3207,3,109.75448136798529
29,54,18821,1679,1,95.1659621647156
51,97,10095,2294,1,89.2040592566888
25,83,18711,3744,3,127.46362423485112
48,62,14042,3320,3,125.6402256713324
32,91,7410,2980,3,118.81655074022447
46,89,10203,2881,3,139.23357803334034
40,56,5478,3774,3,112.7720222423455
32,50,19952,2771,1,91.96316653851231
51,56,15968,1638,3,127.40676030264245
34,55,3282,3906,1,68.24614336835893
29,89,1428,1744,2,93.32911169862592
42,74,11913,2258,1,88.35874375088571
18,93,19893,3498,2,123.44308801556313
21,76,639,1914,1,80.38341731529168
34,77,6019,3772,3,119.51339116455375
50,62,13671,2121,1,83.20650491618294
33,80,19995,2531,1,85.89229175386069
22,62,8854,3963,2,102.0679833890182
43,92,19179,1544,1,92.622925028103
58,81,9393,3842,1,72.92448481675487
30,56,19749,3975,2,119.35713088829537
43,60,12755,2408,1,85.62040707656023
38,96,13001,1614,2,99.27013406589326
19,57,11368,1742,2,104.22805028827521
42,68,16003,3160,1,83.97735537028308
39,87,14179,3563,1,86.56126939263494
29,75,4321,2115,3,120.46559743039356
18,96,4220,2387,2,98.2855150526705
38,83,11439,2511,1,77.03015038811228
33,67,15527,3809,3,129.4889221460877
33,74,5246,2613,2,97.93411032693979
54,76,14790,2899,2,113.18438128788287
41,78,4056,3799,3,109.31062916139517
23,68,17936,3561,1,96.29936897820357
31,91,12299,2256,1,90.88058403786866
31,55,1380,1854,3,117.46293545847799
19,95,5989,1857,1,80.4443745621187
31,81,1798,1957,3,114.01338041187635
40,67,19577,1869,2,103.61379818761377
35,92,5555,2896,1,83.2993604344818
41,97,17791,1707,1,96.00635005209519
59,64,1990,3375,1,67.78523489479586
38,86,10285,3805,1,84.48936045907547
47,60,3262,2619,3,111.83725071134212
22,67,3443,2716,3,122.72177734406321
35,53,15128,2871,2,112.34847066262009
50,71,15328,3226,3,128.17227031865664
25,78,14059,3741,1,90.60782339131923
20,52,17432,3990,1,93.11522917018927
59,98,12941,2896,2,101.38563155194721
41,82,17635,3565,3,131.51145822947507
57,89,19640,1667,3,124.33118856642857
44,66,338,2070,3,121.27775939333854
48,62,10943,1652,3,127.62804379323701
21,75,17106,3775,3,133.45890474469485
49,50,699,1945,1,79.37621158595194
58,76,10619,3810,2,103.64398120666192
24,94,14878,2613,2,103.04863592842518
54,91,11269,2285,3,119.86179920429657
29,85,19570,1530,3,137.5489068163244
48,88,827,3536,1,68.43031930369065
22,71,13383,2400,1,85.53982467812233
33,99,15039,2517,1,88.18403554644817
21,60,7298,2986,2,103.08465916805469
33,64,1960,2045,2,95.46928163505373
19,90,4451,3308,1,80.97353952801632
38,56,17516,1676,3,121.60979178108073
21,75,8099,2088,3,129.55582795558664
20,81,17671,1586,2,118.29145280389231
22,87,6416,1993,3,124.34276569054059
27,76,16223,1798,2,108.72810936396773
34,77,6691,1516,2,106.8988957061242
37,91,17920,2287,1,85.56198796136297
47,62,11847,2496,3,116.78878599210587
40,57,13862,2790,2,103.16374083066138
46,54,6836,1933,2,99.57717602381788
38,52,18127,2695,2,109.9687226272538
27,83,13478,1965,2,116.04247972673743
22,50,16090,2590,2,109.85215790551054
53,64,5692,2286,1,75.2438231862231
47,88,4082,1674,2,101.4476346918274
39,60,14096,2897,2,107.84840910715911
53,90,11804,3223,3,122.36628797341348
22,73,19154,3891,1,94.81100748121928
29,84,6925,2327,2,101.91605570423494
59,77,16956,3432,1,79.40989048816014
33,78,6974,1541,3,121.80521311179048
23,67,7784,2786,1,81.16615612812909
31,67,2337,1845,1,62.812347602555775
36,60,5899,3045,2,98.56856970236053
35,96,15413,2457,2,95.98169836275954
55,56,19177,3122,2,95.50201090637123
33,84,7329,3642,1,79.74061024211392
49,64,5523,1668,2,91.53583649882782
57,78,10268,2887,3,120.3381194563537
56,89,13456,2665,2,95.0511240928949
43,92,12533,3909,1,81.4117527858225
34,93,8707,1796,2,109.76590754860229
52,77,17485,3778,2,106.85834619597708
43,88,7876,3012,3,120.19267002854826
37,70,6940,1836,1,72.5510801972792
52,96,12015,1903,3,120.74900909289556
23,74,17730,3373,1,99.3464087826029
34,54,15034,2583,3,130.10184902234607
50,82,12652,2005,1,78.07811476765613
35,55,8389,2634,2,112.03649883002217
39,97,14536,2123,3,124.83479281332805
41,69,5449,1659,3,125.6341425610061
59,95,9495,2581,2,89.22324255108182
56,76,14491,3687,1,80.37818552044907
28,96,2136,3521,3,114.22999442190726
35,98,7305,3624,2,107.73214529460162
46,52,2522,2147,3,118.31366206731367
55,90,18029,3316,3,130.82377323748608
54,57,10383,3975,1,81.7573440287539
50,67,3827,2068,1,74.35556623669048
28,51,6670,2980,1,81.08948232113646
26,56,11211,2453,3,126.1941691171873
50,62,9874,2796,3,116.77433499805935
43,80,15851,2898,1,96.20776130123852
52,80,12241,3835,1,90.02663106297916
29,90,3167,2348,2,97.11271149423092
22,94,10996,2868,1,84.50974472544287
48,55,6080,3677,3,109.74393710904486
36,55,4003,3924,3,114.77123785927789
53,74,15543,3155,2,98.83604564233087
59,67,2382,2995,3,116.32532613443624
19,90,1481,2845,2,91.7782389725543
39,55,5458,1957,2,99.96786115504356
47,90,18114,2636,3,133.71598745284894
24,89,5155,1779,2,100.78572752607751
27,58,6200,3821,2,94.12262857100424
57,59,9066,3764,2,92.78150026093213
58,62,14694,2642,3,126.07657371916031
32,62,16356,3414,1,86.45766945834039
59,98,18541,2485,2,108.50839111718032
31,86,204,1689,1,82.9565098098992
32,92,6653,2584,2,94.25349355896356
43,53,4485,1838,1,74.16254900863109
48,52,2468,2722,3,114.72333526901778
41,79,16112,3875,3,119.18213054469825
31,99,19164,2917,3,135.81193434412017
18,79,17821,2739,3,144.5221886674595
18,62,2776,3252,3,131.18446967055846
47,77,18717,2600,1,90.61325683778533
55,72,17753,3573,1,83.90089114160762
35,87,11704,3978,1,79.44269228449711
31,60,4478,1623,1,73.37224775521942
49,99,13133,3859,3,121.9639163418852
19,60,6405,2636,3,111.9299309365532
51,59,1795,2303,1,64.25080146239715
36,79,9644,3521,1,88.96836382316872
53,78,17297,1514,1,82.36230002942898
28,52,3682,2693,3,114.75570513630142
52,68,12783,2380,3,118.54761865194247
44,58,8197,2724,3,123.3837903779827
37,75,18389,2375,1,84.73047203370737
37,78,16748,1953,3,129.53870569878416
21,80,6793,3735,1,80.06799652637308
23,82,4872,1920,1,75.12189080841192
21,81,11145,3672,1,78.02492065112422
54,63,18950,2902,2,112.10637164885168
33,75,16314,1540,3,120.53015637269776
18,60,8515,3537,1,90.0804664746087
54,91,7518,3484,3,118.05400997020301
49,90,1228,1532,2,83.80182739729085
53,59,18492,2078,1,83.6883466283712
22,75,2246,1650,3,115.43315984102153
38,65,12206,3688,1,74.84455171132409
43,57,4273,3026,3,118.30046827888165
57,67,3034,2299,2,93.24544594695566
19,93,16058,1759,3,130.87419645548817
19,79,7922,3321,1,75.61201337894953
48,78,12089,2890,1,94.03404272164737
39,51,7380,3977,1,74.76875144222848
41,82,897,2277,3,114.93021393694919
51,56,18204,3772,1,89.91490732892075
39,53,15475,3547,2,112.10576356219453
32,89,19411,2398,2,102.75070363901811
52,80,6582,2915,2,99.1373602064525
23,96,11347,1520,3,117.3533472483122
51,52,18983,1582,1,84.52327075104073
31,94,5267,3849,1,80.21793082714272
31,93,6194,2388,2,104.83479873846294
29,53,9372,2874,2,105.66879376004584
18,68,10020,1857,2,104.48064589934204
52,51,15339,1953,1,83.42585693477648
32,96,5819,1712,3,117.48804294490047
18,78,1797,3030,3,121.90560706797977
43,53,9817,3976,1,85.75969277041042
57,91,17695,3614,1,84.77192210645407
22,62,11055,1992,1,90.18929756365912
38,78,16670,3045,1,89.80442064624086
56,73,3876,3611,3,113.8330908114333
56,93,2277,3454,1,65.22182173631572
52,71,2072,3433,1,72.46081774538297
20,59,17828,2307,1,93.32846209168764
40,59,9655,3207,1,75.22627462960799
26,59,11479,3949,1,87.49346722064347
38,98,12788,2324,1,90.5201948445168
26,83,19771,3830,2,112.75109768086232
42,52,866,2262,3,119.65440411613608
28,59,17518,2458,3,129.47869441806378
35,89,7876,3003,1,88.12790689720795
45,54,10851,3531,1,83.24026376301227
24,60,2523,1906,2,93.83052080012095
38,95,13004,2581,1,90.71500435347225
41,62,409,1696,2,96.4775100691904
34,79,3510,3404,2,99.72404419542706
36,75,6554,3940,2,103.24505762795575
36,67,670,2102,2,102.03544141643727
30,98,7509,2274,1,79.09753345440325
31,86,1586,2766,2,95.96294194428361
34,64,19042,3069,2,114.93394192216869
51,97,1683,1824,1,75.68215903502184
49,59,10473,2334,3,116.64560879312809
49,71,19758,3344,1,93.8418346263526
46,56,12966,1532,1,86.19228444024802
37,56,18635,2031,1,90.5522722538629
48,65,6845,3801,2,96.52657589771277
55,73,5212,1765,2,84.10145513886178
46,63,4125,3197,3,113.6249335727765
25,76,13934,3321,2,116.94558643076189
25,64,2227,1530,1,83.5272901330812
48,71,5836,2839,1,88.03459060368502
40,57,17945,3843,2,115.54286884180345
33,88,6781,2427,1,75.37554247471542
27,76,2547,3140,1,77.40802297661031
40,97,12108,3816,3,123.85823996804976
23,62,2840,3861,3,112.29060231427727
58,85,10486,3175,3,123.66454844031995
20,51,8326,3897,2,104.46931047971871
49,72,5224,3574,3,113.59876644924573
41,55,14306,1714,3,132.79997157074118
21,84,14625,1743,3,129.77181780559113
27,81,5745,2944,2,102.22396439196316
41,73,7012,2638,1,69.05825778942871
51,65,4689,1694,1,80.55688795484545
57,93,19032,3096,3,133.4881359687074
43,67,11937,3219,1,77.58434412192348
43,98,18883,2578,1,98.34829928836889
21,97,15902,2501,2,112.10128823990937
27,96,12020,3640,1,80.82813557811761
27,60,10411,2483,1,82.20955412410396
26,75,19192,3456,1,95.6777603384463
58,62,15291,3484,1,81.456943785611
26,50,7985,2107,1,83.72800225371972
19,73,9703,3423,1,88.7177452554768
45,99,93,2514,1,79.4929573987972
49,50,9800,3528,3,114.75537423283816
45,71,17055,1810,2,105.25434491611843
59,95,18409,2780,3,130.76721397297567
34,71,10205,3187,1,89.5334823674725
34,58,3781,1792,3,123.20522484946562
23,52,19840,3326,2,115.42355587259503
56,86,18892,2722,3,123.67129931475507
26,98,14292,1852,1,88.4166253569451
50,89,18147,2624,1,84.65487835327872
19,58,16680,1619,1,102.23764292724414
20,98,8355,2824,1,86.66712580818768
42,54,16841,3966,2,110.89719391625466
51,86,4046,1997,2,82.6361509245959
41,85,8202,2878,2,104.89562258902349
51,55,1899,3449,2,85.99753174729258
27,62,11649,2887,2,117.3246217613676
49,67,10922,2342,1,76.12853498973148
27,61,16650,3593,3,131.71647930211543
30,94,276,3721,2,95.09052229112329
53,53,2300,3376,1,78.13161303945141
26,78,8606,3701,2,90.70154209019988
18,54,15190,2595,3,131.47920039234936
33,91,7819,2469,1,79.58604596380277
49,65,6304,3055,2,100.35429851104989
38,91,15597,1710,1,92.15666911285507
49,51,14994,2129,1,90.35124182589114
41,59,5824,2986,2,92.46121085328569
50,99,832,3236,1,69.06313128864981
29,69,3885,1696,2,94.57174238512806
58,78,15959,1712,3,127.5217419191599
56,65,16952,2909,2,105.4860688922839
32,76,4732,2158,2,98.89022563718189
50,93,3702,2377,3,114.34221906006827
18,75,18501,1940,1,97.34510658125993
29,70,14197,3710,2,116.12248901296911
49,71,17745,3961,3,128.31931462478738
36,73,19998,2062,2,109.60695771022692
39,52,18715,2610,3,134.62421548147125
53,98,13225,2408,3,126.26059251978214
38,99,19990,2845,2,113.64462679897504
41,98,9946,2477,3,131.2009363651236
37,52,15943,3112,1,91.42937227721438
33,55,901,1557,1,72.38382496143825
43,60,16444,1827,1,77.39441710446684
58,79,11687,3825,1,85.22387820530611
32,57,10899,2503,2,93.73167773982782
52,86,11548,2606,3,116.81751559977663
25,87,14633,2195,1,93.66526275047973
28,73,17366,1593,3,124.94729116853568
34,87,6553,3270,1,65.0930966754702
32,77,11841,3862,1,87.48287919047064
53,67,15771,2754,1,86.35752363941923
36,58,7398,2378,1,69.62161818403729
48,98,70,2211,3,109.38009130605614
52,85,6718,2313,3,119.62569201360859
38,94,1430,3133,2,102.20304433660263
58,55,18709,3809,2,106.37207362994381
29,50,2698,1964,1,76.49003861167814
49,89,13130,2581,1,83.84570736056742
31,95,16104,2171,2,109.38280987927918
37,56,7088,3842,1,78.5800232426111
42,84,14638,1742,3,127.1983054494612
58,92,6877,1924,1,83.26233227817625
21,80,2902,1544,2,99.53177244035929
58,51,15781,3767,1,85.80782046859329
36,91,6738,3767,1,71.4306127636522
41,84,17735,2652,1,84.16165642471877
30,89,17515,2337,2,101.9109026732842
48,88,2603,1539,2,96.86861073051782
46,57,6958,3693,2,111.33350148972453
50,94,3485,2526,1,67.45056556595641
49,83,831,2383,3,113.93296859827034
46,55,8112,3544,1,76.06026043473759
27,95,880,2669,3,118.34687500865469
37,61,7962,2697,1,78.15730437354237
37,84,17112,3508,1,82.01351281775288
38,90,19785,3907,3,138.25781811463307
49,66,16141,2668,1,84.48939103517137
48,93,17394,1997,1,90.42143912273772
32,81,2594,2014,3,106.1160556365087
23,57,5315,1759,3,123.6248401720816
47,92,14548,2650,3,127.1328123481095
30,54,16903,1717,3,130.3272138318091
48,79,12248,1593,2,100.58906970223369
44,69,16791,2141,3,132.43521529236236
31,99,2061,2975,3,114.90328335595991
47,98,9737,3281,2,94.32524136058649
21,95,17939,3709,3,130.46865176989863
46,94,18702,2405,3,140.40448198886483
55,52,4858,2785,1,63.29550182981846
39,73,7244,3158,1,78.05782995598526
58,86,17245,3999,3,123.4461938119361
29,88,16958,2963,1,84.62113441144736
42,88,14606,2561,3,121.52442816151807
45,71,9720,1993,3,127.53554065919441
47,64,9039,3014,2,91.58450605446552
28,68,13379,2457,3,124.09800414432053
50,65,1007,3888,3,117.76642058270842
27,50,6894,2729,2,103.83562299853538
25,92,16225,1951,1,88.74311273752917
40,81,15032,3598,3,120.31502402170659
41,71,5835,2450,3,117.21525358993532
50,82,7808,3265,1,82.11539011337965
57,61,11249,3710,2,112.09965804890089
46,93,14871,2489,1,86.59200974878107
37,61,5925,2923,3,129.73369221697877
18,61,11165,3491,2,115.80829069082071
50,91,10104,2442,1,81.96198672847328
54,84,14147,3375,2,104.88868452676725
54,75,12554,2041,3,117.06895717641353
35,75,19235,3137,2,113.83025739162812
27,56,8668,2823,1,85.24264146091583
35,61,17475,2389,3,133.6006920663461
44,85,9158,3226,1,81.85441010525574
45,91,19263,3670,2,102.9825891992781
19,53,15438,1720,3,133.52991184302797
55,68,7962,3555,1,79.29300704388366
27,55,14871,2698,1,89.59749769938274
18,63,9941,2992,1,87.45500297719009
33,58,13760,2607,2,107.91881564663649
52,53,2684,3154,1,76.52869454508013
18,56,6979,3029,3,122.67461545939797
50,78,10440,3817,3,126.33827638676905
23,77,3547,2916,2,92.07402439635052
41,61,341,1671,2,85.29718949038703
39,72,14311,3566,1,87.3662865293385
35,96,4321,2171,3,120.87978296436009
49,59,1739,1674,1,66.57740376746939
53,73,8585,3619,1,76.25300205111171
38,92,13856,3718,1,79.53455082406592
22,92,15930,2344,3,139.84149750483084
34,94,914,3986,2,92.3353216363897
59,99,16304,3803,1,86.32336183904084
35,67,12569,1734,1,90.06764526044687
23,62,15097,3969,2,113.5335501843785
24,83,7612,2273,3,117.41643912253986
27,54,16789,3365,3,125.12253911226834
18,62,9372,2847,1,87.11280400515771
53,51,10902,3057,2,94.16006597709006
21,71,2983,1748,1,73.45861401096701
43,80,2502,3785,1,72.86817843439776
52,83,18202,3481,2,104.30448463509872
40,83,9525,3740,2,98.63078224335558
28,62,4634,2345,3,121.60069419814934
30,89,17005,1848,3,131.40619916655993
21,72,3887,2117,1,82.14016696005314
20,70,14189,3152,3,120.31731992609556
57,89,19893,2552,1,85.87067408394495
36,64,15861,3989,2,114.60973470867621
26,92,10856,2129,3,128.6306396177383
42,83,15231,3060,3,135.84581743339666
34,92,2390,2132,3,110.36516546789032
42,80,34,2071,1,62.25837742876943
29,53,7186,3993,3,128.85435530437283
25,70,5926,1640,1,84.51357644030396
44,62,6131,3754,2,101.8416728096716
24,61,10779,1764,2,105.00490141759734
27,72,14919,2152,2,113.40151077830672
57,74,16366,2758,3,122.98501151039726
49,93,13892,3080,3,124.91810444021351
24,72,11245,1899,1,92.12393270189797
22,99,6280,3825,1,80.85033801574382
48,61,12690,3867,3,113.76951576823058
20,83,13603,1712,3,130.52285781336963
59,50,18543,2738,1,87.46229947280285
41,97,18108,3804,1,87.55836162229629
50,71,8513,2837,3,114.7297414442983
47,56,5840,3621,2,92.1778310772603
44,65,18439,3615,2,105.40517308389525
20,63,9599,2410,3,119.14272140842215
29,75,6141,2471,1,73.44324905761943
58,50,16600,3374,1,85.95000709037848
22,59,7491,3304,3,115.71310773269157
51,69,7626,3314,2,98.83806292336499
29,96,6015,3318,2,100.45682747744436
59,94,2619,2713,3,106.20138897057565
29,85,11657,2604,2,102.48792997738232
40,90,1904,2361,2,91.4591286471082
23,50,1425,2343,3,106.95652415276514
19,63,922,1898,1,72.23823659334083
38,53,8452,3294,2,106.16021865532326
34,56,2296,1772,1,71.89354621338609
33,72,5660,1662,3,116.63113521562158
59,54,15277,3547,2,105.9296298833657
34,93,18230,1960,1,90.9564442375521
24,99,1990,3197,1,79.91678399210521
51,62,505,2118,3,102.71459210021473
31,67,17292,2027,1,101.59735609906593
52,80,1630,1759,2,93.73223256847562
28,94,19704,1957,2,112.94452069093869
43,94,4800,1645,2,99.54336814364794
29,83,2384,3413,3,108.70904266589476
39,70,16464,3381,3,127.7013146088717
56,74,8188,1910,2,81.87576722052735
49,92,13407,2886,2,97.99147792721133
34,96,6306,3357,2,97.6563201764069
55,73,7656,2820,3,117.71798610953545
43,67,7877,2381,2,108.52702878227223
40,52,10283,1687,3,120.19180082686457
34,53,19615,2291,2,110.3053522176638
49,68,8872,2574,3,124.31965320722041
47,62,144,1690,1,73.64173547831936
19,70,18877,3100,3,140.15926259834092
48,50,3711,2610,3,116.13378485589571
23,83,10225,1875,2,108.2939294298102
29,97,19653,1761,1,100.78894584681703
53,98,975,2279,3,103.08767450535899
26,66,18337,2114,2,112.21253459210348
29,68,4493,1609,2,100.70698523344791
55,50,19658,2221,3,126.91704483523174
22,65,17386,1891,3,136.01980100823937
22,68,2383,3087,1,67.16171265985493
26,51,15733,2158,2,110.34785671763713
38,70,2531,3373,2,96.57904734383155
48,88,13647,2770,3,121.36013012518237
50,75,7054,3553,3,110.86145441621908
51,55,6625,3923,1,79.39531959510828
49,81,2982,2631,1,75.2834136196593
30,65,11669,3834,1,76.52353213965858
23,63,2815,2676,3,118.99271987882064
51,50,2490,3462,3,109.21708834899717
35,92,5476,2346,3,123.78793627051436
47,70,11156,2429,2,90.6587686533374
22,61,2838,2584,3,121.09330996121795
34,54,6537,1664,1,79.78918939537816
58,55,6845,2469,1,77.37024495787173
42,54,13451,1562,2,96.06427069931983
33,55,15771,2708,3,130.7424972503051
41,81,8909,2552,1,81.46209802460204
28,57,4614,2213,3,115.51927641044529
34,80,3236,3735,3,121.14599594863262
38,69,4249,2590,1,77.62379352874146
56,86,17924,2623,3,123.410426121319
43,67,12396,2714,2,101.49674186024798
32,58,957,3520,3,114.22184678313097
22,92,16225,2791,2,112.38261090267055
56,66,2133,3661,3,101.83905017982758
29,59,10752,2148,1,83.09533633099441
54,50,12141,1591,3,127.42128884906177
19,99,12721,3639,3,136.51145093525915
21,59,6860,3907,1,86.27259357435676
23,90,13292,3102,1,85.07960499055609
40,70,7260,3219,2,101.97906169518458
32,70,16075,3722,2,103.77109872081755
59,59,7579,1977,1,77.80969773093497
50,60,13240,2742,3,128.3861854327519
37,71,8437,3484,2,103.58868591087557
20,68,7127,3157,1,83.89950181978574
45,76,17367,3668,1,84.62442148357681
58,81,16156,3539,3,125.09935624918654
22,62,3493,2323,3,121.01021276254673
51,70,3240,2709,3,111.07837900192503
31,71,2928,3647,1,71.66324291003696
29,80,12450,1902,2,112.49172823834877
52,99,15110,2122,3,120.34586891363838
48,91,8521,2713,3,116.38744752868155
55,84,4438,2877,1,69.7992676672746
24,66,5543,2282,2,96.3229587088892
19,80,6401,1708,1,80.1206386646871
45,65,10166,1783,1,82.43554158531005
21,97,18701,2638,1,90.69466424686412
28,67,4353,3207,1,71.65973986374055
53,75,11595,1756,2,101.1826638367071
47,99,5808,2514,3,110.79752845645005
57,71,17133,3106,3,123.19506909382626
38,60,11953,1741,1,88.12940880181863
22,76,416,2683,3,115.22521255949157
44,99,14723,3203,3,133.2154685100324
53,84,1544,1627,1,68.72299920320279
57,58,15680,2125,1,77.69329348859017
53,95,3740,2424,1,75.06461039321584
38,84,12885,2309,1,82.17086844171746
36,74,19101,1954,3,139.9888634222632
33,74,13055,2278,3,125.31987674957642
36,77,3739,3752,2,91.92101322296234
25,71,2411,3949,2,101.98630045484008
30,56,4004,3615,2,98.03714939900382
28,70,13432,3753,2,108.57802461377798
19,89,8925,2712,3,121.04326357958516
51,89,10873,2242,1,74.96068677580595
36,92,14279,2842,2,107.83396099991714
44,94,9953,3289,2,108.59474643419924
40,79,13306,2596,3,123.27941040650167
46,95,7683,3493,3,133.45543502381534
54,55,6915,2962,2,86.5002804161456
27,99,2770,2426,3,113.19816937243212
40,81,645,3542,2,97.09558118376266
45,61,12045,1797,3,125.6499291645822
39,65,8085,2130,1,82.52214176531976
40,71,15475,3759,1,89.79263157592358
57,63,16231,3574,3,127.80174117062896
39,78,12256,2334,3,130.797763452558
44,62,7408,3802,3,116.79180110633192
18,71,3454,3130,1,79.488689997485
27,60,4659,2141,2,97.71461840644369
33,87,3749,2813,2,102.0412297944405
41,78,15363,2943,1,86.69349111676875
34,50,13395,3484,3,123.9944633996649
56,59,9287,3103,3,123.20561876256929
34,60,3462,2105,2,106.80421984398815
53,97,15652,2015,2,110.16674319711746
57,78,11965,1721,3,121.6969002429896
48,82,340,3680,2,83.99173718068619
49,85,11748,2768,1,85.03293668600256
22,92,5544,2832,2,99.47268512786408
47,64,13223,3824,2,106.0862408738193
27,54,1751,3398,1,71.19524224529914
51,73,5755,3684,1,70.99979378143517
33,55,17914,2084,3,134.1529514481053
18,61,6773,1972,2,106.45133663392605
44,83,11626,1582,2,93.16290884619355
47,57,15792,1516,2,107.88374538901529
56,54,2998,2408,2,95.60054404449714
